"Group","GID","DMC","DRY","PLTHT","BRNHT1","logFYLD","CGMS1","CGMS2","MCMDS","DMCsg","IVig1-7","StC","HI","logDRYsgLD","logTOPYLD"
"nrTP","COB1139",-0.647484581868708,0.326600776628355,5.59745020875802,-2.31715547043381,0.0450595374857783,0.310917630256554,-0.0274351970216021,-0.0045213219884011,-0.0825438902398819,-0.116574249758205,-0.189613823839839,0.00454364198764614,-0.0510205303425125,0.0413377859075855
"nrTP","COB1163",0.0653326398765193,-0.642364455562155,2.36919904002027,-1.68408491164023,-0.010089403525791,0.200794628406123,-0.0112855119942706,0.0242119879842967,0.341885878362588,-0.130373258721254,0.49275058700707,-0.00711149886973194,-0.0725844960204315,-0.0393062657013351
"nrTP","COB4100",-0.136304215997981,0.275895660930945,-1.40852065772906,-2.71958582262313,0.0979076076023677,0.196899502571002,-0.00953619843211975,-0.0111720341263489,0.251376732064382,-0.0741406324607284,0.263975019443475,0.0309429855971621,0.14045325256765,0.0388439598387396
"nrTP","COB427",-0.268113629601211,0.674146171296996,-2.45426805426188,-12.2130077314188,0.110695057186605,0.296617438493186,-0.0349260947987547,-0.0108928488926017,-0.0262587834656181,-0.0296822152832491,-0.357498772143603,0.0344111135645189,0.0451350041556215,0.0489341170044166
"nrTP","COB452",0.00887479238868888,0.288843131669436,-4.14713000096746,-9.19662400454119,0.0436817285796647,0.247771047436257,-0.0461056359771061,-0.0232603728150899,0.126429696894002,-0.118147249427764,-0.100015939602816,0.0218242208632818,0.032534129243315,-0.0415724812856946
"nrTP","COB474",-0.16881745677754,-0.730444642907671,-4.31683196722608,-4.25438384953914,-0.0470042405384358,0.159332449320983,0.00890604736164894,-0.0188128271239436,0.162467711717285,-0.050601236980726,-0.0779961247528834,0.0124331513683239,-0.044239144139452,-0.105165807178839
"nrTP","COB475",-0.319959933848544,0.249128701917203,-4.80005432406588,0.158919565830978,0.0352892964800777,0.297563726455944,-0.0284897625428455,-0.0396729707680617,0.384688154089134,-0.0375735271282556,0.449193954582591,0.016957217186169,0.0505905048243039,0.00808573456323429
"nrTP","COB477",-0.0597960086692434,-1.023740988168,-3.40106239505248,-7.44652538305037,-0.00711758796149855,0.342956794430802,-0.0320760867782713,0.0200465812304235,0.340689556393941,-0.106344886422659,0.290572649736036,0.0060640144839418,-0.0175056645873912,-0.0421854997245851
"nrTP","COB479",0.240797181424513,-0.199597111219586,7.14352816658975,-3.52145498774995,-0.0177938230576828,0.211253861538929,-0.0153857598220612,-0.0360987767552576,0.271509423005811,-0.0652805251481222,0.508833637339597,-0.00120154405831564,0.0394287385548401,-0.0382866113024115
"nrTP","COB5104",0.782881586909598,-0.856697768503311,0.395667035775484,-7.58211260267708,-0.13457729303716,-0.0479622050982198,-0.010191131103513,-0.00668138678573524,0.242905881037654,-0.024220156525502,0.492139663339845,-0.0315173319347745,-0.0243799078221698,-0.0671573407015046
"nrTP","COB511",0.293434022062735,-0.452298237044901,10.2733337621338,3.58034021192355,-0.00670156786656028,0.225915970926134,-0.0252490479297076,-0.0421368345181048,0.326033138691147,-0.0601064529662688,0.519703438992927,0.0134961028796847,-0.00544931297863655,-0.0886352430871726
"nrTP","COB512",0.315275094721154,-0.465250155986593,10.2803666004808,4.10849746308133,-0.00897983867877483,0.206397866174973,-0.0250267708040652,-0.0471163232847397,0.323909788462816,-0.0610408240090601,0.521282622261393,0.0121994911232521,-0.0075857945715916,-0.0894827816045184
"nrTP","COB517",0.0156009788376219,0.272458084463534,4.93610618569415,-8.44275303504905,0.0704441897509238,-0.369530355162934,-0.0570158907239451,0.0169814451737626,0.224542368687095,-0.0487596020907877,0.301293354950514,0.0340389626613422,0.0396667215724345,-0.0126642860029283
"nrTP","COB524",-0.439167858535325,1.4301902991737,5.24912836042231,8.62505563946129,0.144045163394322,-0.138482305713423,0.0129910499546945,-0.0370631411598328,0.013761945895996,-0.127831060592945,-0.0260905417568919,0.0505424266928957,0.132961516518115,-0.00129728662569377
"nrTP","COB528",-0.274423489695943,0.213259084630589,-7.78630393517194,-8.84196030104464,0.0361225943885662,0.153508394155937,-0.0425494065049084,-0.0380333185094571,0.419807536527919,-0.0198051712054096,0.420669749711599,0.024311620172548,0.044949127138691,0.00403642079863108
"nrTP","COB536",0.0165529590392513,-0.380808739844734,3.84403677961235,-4.83463174380985,0.0426770885249676,-0.0308497913866624,0.0132824168705419,-0.036024292658255,0.414823526398652,-0.0858012597246588,0.765573890792878,0.0234205341990588,0.0644236262605425,-0.0180601465547707
"nrTP","COB54",0.0189508480317666,-0.347334642874881,4.98698037999339,-2.6932038535835,0.0470441489715576,-0.0430214622399671,0.0101804752228068,-0.0363435816845297,0.40338419442483,-0.0829345266431209,0.72181366345848,0.0184543732569146,0.0626989376068458,-0.00451241843412995
"nrTP","COB544",-0.258543313584295,-0.118884674068942,-2.83047227583452,-8.15681693701331,-0.0106832299622977,-0.105044016689136,-0.00041922605645651,-0.00772825733681335,-0.169253509385968,0.00496050861321809,-0.384224423396444,0.0146951720198551,-0.0427899149349271,-0.0599428312681127
"nrTP","COB548",0.31237925668918,-0.509787224533419,10.4891966520555,4.11726321840471,-0.0134818508902517,0.216333614561316,-0.0277303102234385,-0.0440206942809145,0.330914566648175,-0.055309386654543,0.523018975428561,0.0117515573512132,-0.00876517556301592,-0.0883648869086936
"nrTP","COB553",-0.432718387254853,-0.411903001315662,2.37006154824771,2.30005653027657,0.0289150578538332,0.00660143852495143,0.0580277952160395,-0.0100455428198688,0.144519149081025,0.0588716773085255,0.152694207702712,-0.00662678706973869,-0.0194160504829409,-0.0525595441626736
"nrTP","COB557",0.343572976967649,-0.470030049783982,-3.63984020402263,-9.64348692118275,-0.00322365987545322,0.00128328892196413,-0.00982226226003322,-0.0227151024292754,0.186461572236607,-0.0720701857221565,0.334806813148986,-0.00975590036487757,-0.0643618388288569,-0.0212886363447789
"nrTP","COB561",-0.235024840150622,0.167500033901436,-3.78110384803292,-0.233780671732404,0.00741923306083014,0.147981535601,0.021271925560647,-0.0149212977482601,0.202672407749843,-0.0468631291769739,-0.300072784878718,0.0129299261331036,0.00359653327364822,-0.0614789863682857
"nrTP","COB61",-0.322507128909141,0.381131615973898,2.35714740350265,-5.69263067510027,0.0792536876947327,-0.0228732781126153,-0.0204500886280604,0.0284227216864843,0.10170425343757,0.083370350486895,0.411345525798992,-0.0159688495322495,0.02877969398803,0.0769977815845944
"nrTP","COB619",0.181777985878395,-0.503039838393044,-6.14675060098964,-6.58970711188858,-0.0650336014516917,0.10237700799982,-0.0391288707605243,-0.0740339010104831,0.14860262751671,0.0615531507987179,0.222599893588678,-0.007969604368397,-0.0931812501867294,-0.0263047594675678
"nrTP","COB631",0.385018711265714,0.140549324531573,-2.93957597670574,-1.38108422734797,0.047036131062602,0.291735962635941,0.027532573015048,0.0227712382655919,0.172020480114232,-0.0371528894674651,0.56321504153906,0.0083887025219655,0.0226047835013532,-0.0148050832064834
"nrTP","COB641",-0.174780080377378,-0.439633057825558,6.33082718832361,-3.21603723987448,0.0510115395899939,-0.288304820977371,-0.0199025932468196,0.0195056612443346,0.128397391287855,0.015727184935295,0.318568439609605,-0.0151520857585828,0.0356266037892767,-0.00415815798380987
"nrTP","COB7180",0.388381900165597,0.629860758652508,3.41794775160161,-0.513169837914793,0.0485486083085921,-0.0798773291993773,-0.0801785869460216,0.00484839257057483,0.00780872050129056,0.00240452681743656,0.179300559922887,0.026085800882998,0.0436535783004428,0.0344429841919258
"nrTP","COB7197",-0.126715191250141,-0.518537533497081,0.516781804306429,-5.09766037100217,0.000901646377194529,0.357561522227818,0.00249461625502615,0.0207424819981407,0.113060714414509,0.0461211102839517,-0.0676490228676746,-0.00499205248287047,0.0603414363629465,0.0885705492132565
"nrTP","COB725",-0.448701272290848,0.910895269661021,-0.177593763598822,1.3368972694147,0.035748903405303,0.258817588340116,-0.00877371907293345,0.0107988047235271,-0.252397801039559,-0.100765167655145,-0.752848782167796,0.0317976679687828,-0.0420851411866744,-0.0151650134346746
"nrTP","CPCR11BP8",-0.467378858358923,0.573338055764495,-9.42103127812959,-3.82234587715689,0.0154182563874633,0.117525855972086,0.000148333852990019,-0.018567085731789,-0.335201206903234,-0.0606969703362162,-0.632367895909425,0.0220645116668104,-0.0430592897643957,-0.0285983467335704
"nrTP","CPCR12BP9",-0.24676895610855,-0.635158337011334,-10.2606580170429,0.182073146175603,-0.0115134532591886,-0.547117792154626,-0.0251252130534357,-0.0267277036625556,0.23562727980552,-0.0353447718356757,0.140458697062951,-0.00275494089326953,-0.0473175269321413,-0.0266365794826555
"nrTP","CPCR15BP67",-0.736805525891858,-0.353380740905616,-11.7833754949222,-1.34366732611977,0.0273711442472498,-0.394573517438665,-0.0511945297037208,-0.00966828019172795,0.0603441545080922,-0.0914729011237369,-0.458756330855859,0.0107696881804537,-0.0675165078448988,-0.0326487480568374
"nrTP","CPCR15BP7",-0.216460480241277,-0.596430402086716,-9.0298247271258,-1.14651779073379,-0.0530056588657178,-0.213828740701491,-0.0729549827911197,-0.0134517780483524,-0.099016482583976,-0.0238259036015037,-0.461424351717869,-0.0235730868058471,-0.12637590933366,0.0136384935480895
"nrTP","CPCR15BP88",-0.129500973754276,-0.386220817161659,-4.83845903155258,0.202223917128899,-0.0144570404095472,-0.359145400580584,-0.0711148233372987,-0.01325757979422,-0.00117452247675393,-0.0501438629294964,-0.192200712471894,-0.0203317683067483,-0.057924253246517,0.0345005162961985
"nrTP","CPCR15BP89",-0.576131293204503,-0.673951963925752,-3.79530034964077,5.91970764924563,-0.0123639519072164,-0.582795626902985,-0.0573213502701653,-0.0386626420439875,0.0502752483945779,0.0101862804569105,-0.283593178060276,-0.0160200419053906,-0.0478383226154231,0.0527786688192952
"nrTP","CPCR17BP2",-0.495909996931956,0.0457702860376251,-5.85518497505535,6.4262822762202,0.056502143486206,-0.730457543006097,-0.0537477572232188,-0.041810389913385,0.100100385085383,-0.0166655385482728,-0.174113584149924,0.00491576291318922,-0.0249192790443045,-0.00759573371167268
"nrTP","CPCR24BP1",-0.209993369961596,-0.305453915899617,-12.7070429166725,-2.57511403545215,0.0137353409675417,-0.214030880512685,-0.024876686928888,-0.033885923016363,0.16944015459952,-0.047643532752641,-0.00630236820792733,-0.00898005177485614,-0.0453499606239145,-0.004702016737018
"nrTP","CPCR24BP12",-0.16209134569365,-0.994804874166611,-9.72696182425299,1.86529886242083,-0.0245033621577337,-0.610352827248276,-0.0571367217997001,-0.053714948909681,0.0686573145253873,-0.00700517687210807,-0.0397124723741951,-0.0156512592684163,-0.0664747289012337,-0.0472338605911895
"nrTP","CPCR24BP16",-0.690611176097294,-0.260861001669945,-10.8621440590643,-0.710345730600326,0.034025690607789,-0.55562567712184,-0.0558827089620841,-0.0127573492802498,0.0504544899222203,-0.0837709186090986,-0.471937953617573,0.00804991582548617,-0.0653376536145678,-0.0185031565942191
"nrTP","CPCR26BP27",0.0249621238655791,-0.405085891007513,-4.17762180836031,-8.05103813676898,0.0103559866722197,-0.435145351537415,-0.0169682219206548,-0.0485801702599247,0.32996265872346,0.0439979942865387,0.365615293321491,-0.018150910851017,-0.0226273890299583,0.023178362600402
"nrTP","CPCR27BP14",-0.295029648649112,-0.273444194443332,-3.46519707045696,-3.86142152063264,-0.0287792297080574,-0.36843998445793,0.00810800230129141,0.00599223204648854,-0.0614913608996396,-0.0154184724516864,-0.443099282682648,-0.019869687192651,-0.0993500110413136,-0.00267182133389831
"nrTP","CPDCR9AP15",0.172948375674984,-0.724455075135834,-5.00616265860721,-4.68544519485606,-0.0483602190786657,0.154855390123617,-0.084850332941472,-0.0345471028433703,0.208294114913715,0.0442053369200563,0.436760470417517,-0.0181153292894957,-0.0434233988873343,0.00201219900640251
"nrTP","CPDCR9AP3",-0.499309816386033,-0.729011725536614,-4.75137598856026,-1.11945262441779,-0.0826799817987562,-0.113733778835681,-0.0517818183328824,-0.0257994318256326,0.0529529171941363,-0.080719071420787,-0.152412370685207,-0.0158437268374917,-0.100825296688913,-0.0101128353838996
"nrTP","CPDCR9AP5",-0.0454649578702117,-0.517994651932724,-4.60446309118778,-2.4015501073329,-0.0363679523576241,-0.163509515538263,-0.0670649295459338,-0.0230715991068839,0.137225587358681,-0.0221883949559074,0.0415815162967986,-0.00602844980670366,-0.0949703712851733,-0.00373735328351186
"nrTP","CR100215",-0.16585420630119,0.0122305633275367,-1.62051546622245,-9.52470933217502,0.0561120213815216,-0.11870432909825,-0.0258244488128327,-0.0171249065207203,0.260291984032944,-0.0575954182465595,0.331117957826206,0.0248107818238697,0.0992531131753922,-0.0481762562076785
"nrTP","CR100P15",1.27435058972706,-0.0506781382432505,-7.30841848412716,0.735174016328338,-0.0601920782560452,0.0378334269968498,-0.0941219146704606,0.0428304815673376,-0.083768088144331,-0.16115634181887,-0.116504022460972,-0.0161569773085099,-0.113566869639897,0.0215626965075649
"nrTP","CR100P8",1.33865992569379,-0.144446192972674,-7.22114609301922,1.86088355387059,-0.0694486250964655,-0.00633328557766977,-0.0936878585760659,0.0444561537683601,-0.0839628005239041,-0.145389688557956,-0.0865873815310206,-0.0238442900253256,-0.113069317697503,0.0337400421793547
"nrTP","CR1245",-0.264137048253021,1.35737420452508,2.31726130287099,4.64566691804957,0.153093477273815,-0.151936448464575,0.00460196802432868,-0.0459734468448844,0.00490529875711846,0.0122408428819709,0.0642159766885982,-0.00873425941801408,0.119959101500594,0.128459304443874
"nrTP","CR14B218",0.039884836021004,-0.454427811722925,2.7148063340973,5.00041931272868,0.0153177292059553,-0.0248147666591573,0.0691535577859988,0.0344391060786657,0.028069759988598,-0.0573397800976188,0.289228662742836,-0.0155771844124317,-0.0880804650419233,-0.0822878085525933
"nrTP","CR14B67",-0.575104385236096,-1.51037999470852,-5.53480404525287,2.22773338175961,-0.156804181013638,-0.212925790476433,-0.0799615725030882,-0.0640907347019767,-0.033462420301303,-0.0101948571510538,-0.695027186446277,-0.0676928330552712,-0.177825319258248,0.0614348515770043
"nrTP","CR15B3",0.278855122438713,-1.37996276038161,-7.85753813078803,3.71568704705877,-0.131290220109106,-0.424989235921329,-0.069517253447146,-0.0743832452134847,0.0233076454417421,0.00126495484284237,-0.278849285578861,-0.0312659756857454,-0.129870018854989,-0.0413433753435641
"nrTP","CR15B4",0.475212537120787,-0.856737126285881,-14.565195930998,8.009055052091,-0.0989479239225752,-0.24238487618393,-0.0939867863619218,-0.0721889668233468,0.149413368811314,-0.00510101940265088,0.0499657556108922,-0.0188117030359808,-0.100074277190815,-0.0289773977271761
"nrTP","CR15B62",-0.394888958997221,-1.33870403343657,-3.56233008829721,5.02074462335586,-0.145514409051635,-0.216638117615879,-0.0781974896513282,-0.0593732628109555,0.000975648285009802,-0.00926951616160322,-0.440988959267757,-0.059044526059921,-0.151877738162358,0.0441198750517685
"nrTP","CR15B7",-0.612554781050784,-1.53016148002269,-6.26237827671989,2.60828371524037,-0.150588634773794,-0.26234125191467,-0.0780054981122861,-0.0658985315727546,-0.0224276979665084,-0.0169961380651703,-0.686070650171485,-0.0665095137603264,-0.180112457852573,0.05131254074596
"nrTP","CR20A2",-0.120577109275435,0.566671280024949,1.84120429173498,9.74989724930634,0.109083871541542,-0.00567399623428357,0.0136029743383581,-0.0241405502823852,0.0476110605922223,0.01775909800943,0.201490388391102,-0.0124744358999439,0.0846693258861039,0.0857862865597537
"nrTP","CR247",-0.308616067886746,-0.839990178912914,-7.96009140288428,4.51484845424352,-0.0593155456990726,-0.318495994728945,-0.114547299140186,-0.0436706852239607,0.0726721331959205,-0.0488698357310219,-0.34817465765847,-0.0153949033514842,-0.127269773692141,0.0284316567933529
"nrTP","CR249",-0.574943246049482,0.30331782804557,-9.35673359395198,-0.198079372656991,0.0865811420040556,0.271240981090674,0.023975127797392,0.0294634692457304,0.128565980453022,-0.175832513803286,-0.166589600286944,0.0510616186523722,-0.0763803460705929,-0.12110780909475
"nrTP","CR346",0.693230284686295,-1.47375762573002,-5.18023979649281,12.4794215303644,-0.163971321972215,0.190182360068334,-0.0106281165130487,-0.0378694291138959,0.0542322169362417,-0.060851936062149,0.252615743025032,-0.0161276614041228,-0.183919229051109,-0.109929053662524
"nrTP","CR3510",0.685226940757324,-1.41726979723401,-4.84917209545482,12.1200215580646,-0.161718975600999,0.207129888673657,-0.0104431998137431,-0.0377785258877765,0.0447398431838431,-0.0670183551015719,0.241361318399503,-0.0156356974333245,-0.182032736107636,-0.11107811685529
"nrTP","CR3514",-0.270464772883368,-0.505010410179434,-7.27298431337823,-3.27852995456578,-0.026330721120483,0.220475775646085,0.0417564912615542,-0.0607555578874049,0.338674848558159,-0.0312624395817373,-0.106005979902263,0.00478858413597335,-0.0703233721005017,-0.0739761326178984
"nrTP","CR355",1.31134997319045,-0.125027940220689,-8.01610990851853,1.49787319877627,-0.0675762566493763,0.0179450228290933,-0.093768713989775,0.0411751741463079,-0.0745895340447632,-0.147539493294456,-0.0802289807168091,-0.0207899102518008,-0.112380371668655,0.0318202936102014
"nrTP","CR362",1.1030148293604,-0.757177926519318,-19.1210002257376,8.64817425240421,-0.0936303994653245,0.0486323673226101,-0.103883563927848,-0.0260476217077787,0.0820288103432162,-0.0783681346138979,0.359837184039748,-0.0282617506050341,-0.116290603886825,-0.0201208765886891
"nrTP","CR3913",0.0528054258048677,-0.393383829699791,-3.91929760106654,6.36224808918751,0.0338684186827215,0.315701925536846,-0.0175674386027478,-0.0402289542660866,0.407700171293226,-0.0361084312538865,-0.0629975706359415,0.000913270474813109,-0.0127268247586246,0.0447971731478066
"nrTP","CR3991",0.0255564467197557,-0.384716678775297,-3.1451071454209,5.8883082834142,0.0323672175720582,0.325958643879882,-0.0160067872972249,-0.0374558167473238,0.398208568730689,-0.0344503277225387,-0.0958335750169753,-0.00118705873974705,-0.0153855205986767,0.0485582341849222
"nrTP","CR417",0.476784740867375,-0.416923370884789,-6.31085758563353,7.60181001370491,-0.0498635610484452,-0.348619586457283,-0.0612150605597444,-0.0403959748119374,0.322723654013246,0.0856480271263373,0.0271243596829229,-0.00526545019706191,0.0180118432440443,0.00409755544017942
"nrTP","CR424",0.444417302307886,-0.676122272238882,-2.66326660111666,0.791249393298037,-0.13788383100819,0.0391946365875905,-0.0782075108479367,-0.0622137696899924,0.169328743829994,0.0442813521363405,0.337690858724999,-0.0115434016339005,-0.115135603252684,-0.0803697526733222
"nrTP","CR446",0.360081196675076,-0.416231652184929,-6.62875016855301,8.19192996606741,-0.0380111357982942,-0.28872866111769,-0.0552675540818854,-0.0237314543171777,0.303298097895991,0.0218080694108879,0.274227243632209,0.00775546480562353,-0.0755106478062331,-0.0213625734367015
"nrTP","CR4510",-0.174701103960612,0.541986537085297,-0.306832245755753,1.6645484013754,0.0646292034727259,-0.412240002437333,-0.0969907619033745,-0.0277556394843182,-0.0124904958375219,-0.0304285974045743,-0.263955787970599,-0.00183242731884776,-0.0486107433499827,0.044111619322134
"nrTP","CR492",-0.379696661905705,-0.367456883433167,-0.58396980639269,-1.16343691854939,0.0146364251394397,-0.373090183322295,-0.0372133702135536,-0.083017943881484,0.214458658187678,0.0945170296167783,0.00734173389880069,0.0178462607520758,-0.0468401485462671,-0.0841592078343786
"nrTP","CR52A2",0.3013409255692,-1.27549553411158,-8.91466532724804,3.69409016514818,-0.0602336589689844,-0.118153777968514,-0.0119408074059057,-0.0580142170559746,0.260100170317041,-0.0205586700085091,-0.0662805855198288,0.0166863501425481,-0.0704767880624817,-0.0755436452415288
"nrTP","CR52A26",0.675734296429341,-0.0478339639383616,-3.12243899261043,12.1984692474671,-0.00687064346534712,-0.206519102490581,-0.0342773150714953,-0.0596205232592223,0.469189139512843,0.0616611100462195,0.240303837029268,-0.0238895222972694,0.053420721917286,0.0656445856482497
"nrTP","CR52A31",-0.0102805320853679,-0.476823327355501,-3.39220748346051,4.64544181612863,0.00969454617936487,-0.129908922939116,-0.0203841688058723,-0.0756917216363093,0.392114021812641,0.111978590805556,0.34962863087175,-0.00372715404335485,-0.00956128990668151,0.00532558038853262
"nrTP","CR52A37",0.0929226637875958,-0.814938188859529,-5.95951724496802,8.35208104160117,-0.0053395621963842,-0.168371784580769,-0.0114350922313643,-0.0438117442239649,0.404047784999882,-0.115404315531224,0.00385399045366408,0.0222677808742345,-0.0407955655658486,-0.0733191582904959
"nrTP","CR52A4",-0.337160187497929,-0.814321086609338,-8.2330964906856,4.25559440120883,-0.0582505218732997,-0.312928399350862,-0.114537336835517,-0.0486061993965335,0.0794573628430952,-0.0435325250323199,-0.354580704237236,-0.0133712642486374,-0.126838780985379,0.0276012739888029
"nrTP","CR52A6",0.237236658465149,-0.470054698934978,-7.96368256676575,6.09131723933756,-0.0121852242545333,-0.440196688638377,-0.0440821174886097,-0.0603334937724809,0.286710441339878,0.0333493139331844,-0.148004727910598,0.0109495011566986,-0.0878105143234088,-0.0108829083473458
"nrTP","CR52A9",0.589809289346579,-0.325391875151652,-4.03955582671124,7.87004337345729,0.00581484632084814,-0.206030331467532,0.0304353909801545,-0.0739219111131201,0.453394442135056,0.0229642998712938,0.260348232954962,0.0136432323617024,0.0739822664949261,-0.00660311909530222
"nrTP","CR533",0.236586214306321,-0.449634458314403,-5.64520898823679,-6.31734352706713,-0.0413744648759506,0.118295931985305,-0.0465814277680335,-0.0775954659295379,0.28925782260015,0.160468172590649,0.0505270810381777,-0.0130263750759804,-0.0303272029372935,-0.0118493343409791
"nrTP","CR594",-0.0841629583720534,-0.89344620273351,1.00449512832218,-1.23802274441928,-0.0255091064763989,-0.0281770561948873,-0.0309308483345436,-0.0508745735726931,0.203561136526149,0.132557815634916,-0.132951192240622,-0.0153091885929923,-0.0632304782684991,0.00048462865522737
"nrTP","CR60B10",-0.496368659467757,-0.342234795136028,2.03515700053119,-0.692753801674656,0.00479490242091992,0.127089079887845,-0.0284293593380531,-0.0434544922221744,0.0615853263626531,0.0907423896509918,-0.150565860179696,0.0199291213413793,-0.0602504882966308,-0.051597181761239
"nrTP","CR8A22",-0.189614351703233,-1.04398882027578,-0.843033389175665,-4.12078677582911,-0.091911435768707,-0.00449519399953947,-0.0315207632036576,-0.0354637335205589,-0.00466044661464718,0.0281133083207219,-0.103166317685477,-0.0145752711685106,-0.0584735397284938,-0.00569839160844632
"nrTP","CW45036",-0.141244595845624,0.534390293474613,-1.5098332813741,12.3572406919455,0.0453761885558245,-0.496451090414279,-0.0781625664959889,-0.0634839244584258,0.0812190185654028,0.0334132367293377,-0.428486933412838,-0.00329115070611488,-0.0177195681713597,0.0563928671104993
"nrTP","CW45046",0.217206054672957,-0.968859859315705,-8.21942754797522,3.22124367760501,-0.0902505653863379,0.113963516975623,-0.0535304787930501,-0.0407819664149583,0.202276583372066,-0.0217990956101641,0.30587777229207,0.00115223572165654,-0.101433804227367,-0.0991657046775585
"nrTP","CW45072",-0.262157125755542,0.23928811179174,-5.56187189232196,-4.59876345634585,0.0378594786601655,0.247906615302517,-0.00453431399570915,-0.011785542729381,-0.259422601110772,0.00673101686841282,-0.432777186677119,0.0109292848892124,0.0192207253409089,0.0111669569663238
